,date,id,Tweets,likes,retweets
245,2023-02-05 00:01:22+00:00,1622022533540188161,"@rohit_l @arpitachatter Well that’s the thing of it, *IF* the quotes in the Hindenberg report attributed to former employees at these shell companies can be substantiated, then SEBI has known about this but hasn’t done anything. That’s my point re what makes this different",0,0
246,2023-02-04 20:11:06+00:00,1621964587632558080,"@KTRBRS Your take on Hindenberg  report  is awaited..hopefuly it profits the nation ,&amp;should be less political",0,0
247,2023-02-04 20:08:21+00:00,1621963895035564032,@dhume You must be knowing Hindenberg is barred from publishing any report of listed on NY stock exchange.,0,0
248,2023-02-04 19:51:41+00:00,1621959698412109826,"@twituse @pallavict @gautam_adani @TVMohandasPai @mayursejpal @nsbchd @HarbirSinghSuri @arvind_joshi @thatmarineguy21 @singhvarun @MumukshuSavitri @VarierSangitha Nearly every company does some financial gymnastics including using offshore tax havens to reduce paying taxes. Your Googles, Meta, Microsoft etc.
On Adani - these are charges now, not proven. Hindenberg made loads of money thru this report, let's not forget that.",0,0
249,2023-02-04 19:43:07+00:00,1621957541717757953,"Very nicely explained the entire issue #HindenbergReport @gautam_adani response, nice job thinkschool https://t.co/FYTYLPXpj5",0,0
250,2023-02-04 19:34:14+00:00,1621955307617525760,"@Ms_Aflatoon @SrBachchan Kaise likh sakte modi , Ambani, Adani, hindenberg report pr, thoda samjha kro, ek famous kahavat hai "" जिनके घर शीशे के होते हैं, वे दूसरों पर पत्थर नहीं फ़ेंका करते',

Remember Panama paper.",1,0
251,2023-02-04 19:33:04+00:00,1621955012728324096,"@gauravsabnis This is another misinformation sangis are peddling to discredit Hindenberg. I have seen other rightwing stooges claim this on national TV. Hindenber's homepage lists all their reports. On Dec 7th, 2022, they published a report on NYSE listed Welltower.

https://t.co/mXEztjJroP",8,4
252,2023-02-04 19:32:43+00:00,1621954926170591232,"Great job @thinkschoolbot 
What a video, makes me feel that hindenberg report is nothing more than a hit job..
#support_adani.",0,0
253,2023-02-04 19:28:58+00:00,1621953982422990848,"@freuslip Did you know, Hindenberg Report is named after the Hindon river which flows through Uttar Pradesh?",0,0
254,2023-02-04 19:28:26+00:00,1621953849316745216,"@HHShkMohd @HHShkDrSultan @HamdanMohammed your  friend India needs you, a golden opportunity for your companies... invest in Adani and prove Hindenberg wrong... as US itself don't believe on Hindenburg's report.... please invest.. its really a golden opportunity",0,0
255,2023-02-04 18:43:15+00:00,1621942475626795010,"Adani Vs Hindenburg Exposed

#HindenburgExposed #HindenburgReport #HindenburgResearchreport #HinderburgResearch #HindenburgScam #Hindenberg_Report #AdaniVsHindenburg #AdaniEnterprises https://t.co/kRpMbAJ5An",0,0
256,2023-02-04 18:24:07+00:00,1621937660746162177,"https://t.co/T1q2TftBg1
Have a look on this blog.
#adani #Hindenberg_Report",0,0
257,2023-02-04 18:11:55+00:00,1621934593808154624,@gautam_adani I believe that the ongoing sponsored mayhem due to Hindenberg report will bring into focus the manipulation of the financial sector rascals like Buffet etc.I am now certain that the Adani group will be a $500 Billion conglomerate in 3 years &amp; lead India growth story,1,0
258,2023-02-04 18:10:37+00:00,1621934266413187074,"@RKpanday1977 Adani vs Hindenberg.
 I have a question 🤔..

Clearly we have not audited Mr.  Adani's books yet..
The Sebi ,Bse, Nse will take action as appropriate..
We have not researched the shortsellers report throughly either, against whom there are criminal cases on, on foreign shores….",1,0
259,2023-02-04 18:02:09+00:00,1621932135040028672,"From this, I can tell you that all these jokers who have been jumping on the Hindenberg report that LIC and India’s Banking system are held ransom to Adani’s whims and fancy—please smell the coffee.

Don’t bring down the Indian economy on the Chinese agenda. @winningtraders1 🙏",0,0
260,2023-02-04 18:00:28+00:00,1621931708944875525,"@ShereenBhan @SEBI_India @CNBCTV18Live Of no use unless our own agencies do detailed investigation of allegations . They are serious and affact credibility of Indian corporate sector.Truth must come out .we shall not rely on hindenberg report ,it could be with utter motive",1,0
261,2023-02-04 17:53:04+00:00,1621929850364899335,"@NARAYANRAO12 @The_word_play @Brar1986 If Hindenberg report is baseless, why Adani is not sueing them? Doodh ka doodh, pani ka pani ho jayega! Simble.",1,0
262,2023-02-04 17:51:53+00:00,1621929552602710018,"@news24tvchannel Please
Let Adani reply to Hindenberg report",0,0
263,2023-02-04 17:47:31+00:00,1621928453015740416,"Did my research. Adani doing nothing wrong. Hindenberg report bullshit.

Disclaimer: not financial advice.",0,0
264,2023-02-04 17:44:22+00:00,1621927660350996481,@amarprasadreddy @gautam_adani If at all by all means lets assume Hindenberg report was having an intent! Then why Adani is not suing them in US instead he does it in India. If Adani and his operations are so clean let him publicly disclose how he acquired this wealth. Why Adani had issues in Australia!,3,0
265,2023-02-04 17:29:13+00:00,1621923845593776128,"@BBCHindi Is #hindenberg not allowed to publish reports on American companies? 
This model of doing short selling &amp; then making negative report to gain profit is ridiculous. 
@nyt 
@TheLallantop 
Govt must bar Indian companies to allow any trade with #Hindenberg  or its associates.",0,0
266,2023-02-04 17:24:27+00:00,1621922647331459073,The Hindenberg Report exposes the underbelly of  some sections of the Indian corporate world . High time this is corrected sooner than later . Table thumping by any one will not help,4,0
267,2023-02-04 17:09:06+00:00,1621918785832898560,"@IYC Bhaiya HINDENBERG windenbeg Toolkit nhi chalta
Bharat mei... Saboot Lao
Evidence????? Kahan hai...
Khud he report banwao aur khud he haala machao.",0,0
268,2023-02-04 17:02:52+00:00,1621917213048586241,If you are so sure Adani is not India then why are you contradicting yourself by taking Hindenberg report as Gospel truth . How are they global media . What ever a foreigner says is correct . Shame,0,0
269,2023-02-04 17:02:36+00:00,1621917145897775106,"@changu311 Didi Can you Please explain what does Hindenberg Report say? 
For your Information Ravish Kumar Resigned not fired check you facts #andhbhakts",0,0
270,2023-02-04 16:56:40+00:00,1621915654470205442,"@JaipurDialogues Half of the people celebrating Adani's downfall do not understand what a Short Selling is, neither do they understand what Hindenberg has done and why. Of course, 95% of the public hasn't even read the report. Jeff Bezos and other giants have practised what Indians call cronyism.",0,0
271,2023-02-04 16:55:33+00:00,1621915375649652736,"@JaipurDialogues Half of the people celebrating Adani's downfall do not understand what a Short Selling is, neither do they understand what Hindenberg has done and why. Of course, 95% of the public hasn't even read the report. Jeff Bezos and other giants have practised what Indians call cronyism.",1,0
272,2023-02-04 16:55:23+00:00,1621915333400629249,@AbihaZaidi21 @srinivasiyc @RahulGandhi @NazneenAkhtar10 @LambaAlka @Altaf_INC @INC_akhter @chinmoyee5 @Khan__Rifaquat @SamiullahKhan__ @ZuberMedia I think ... Hindenberg report didn't mention this one.. that would be cherry on top..🤭,0,0
273,2023-02-04 16:50:29+00:00,1621914100761788417,हिंडनबर्ग पर रवीश का बड़ा ख़ुलासा | Ravish's BIG EXPOSÉ on Hindenburg https://t.co/G18EzNALqn #HindenburgReport #Hindus #Hindutva #HindenburgResearchreport #Hindenberg_Report #AdaniScam #AdaniEnterprises #BJP #NarendraModi #Pappusarkar #andhbhakts #GodiMedia #Godiseth #India,0,0
274,2023-02-04 16:47:32+00:00,1621913357879226369,@Sidbarjatya1112 @total_woke_ It was bound to fall (or u can say correction) by 40-50% if not for hindenberg report then something else would led to its fall in future. Also according to various reports recession is also around corner.,0,0
275,2023-02-04 16:42:45+00:00,1621912154105585664,@MahuaMoitra Chinese agents &amp; traitors r happy with the loss of Indian business but don't have th courage to approach courts for wrong doing as Hindenberg report are concocted without basis. There may be some irregularities but nothing material which can be proved against him in court of law.,1,0
276,2023-02-04 16:40:28+00:00,1621911576608641027,"@RahulCh1111 @ProScorpioCo @vinsinners @Habib13423484 @pbhushan1 I never said adani is not guilty or guilty, i just meant I don't want a  foreign country report to get to a conclusion, i will rather wait for an investigation by Indian team, investigation on adani as well as hindenberg, whoever proved guilty, get charged",0,0
277,2023-02-04 16:34:50+00:00,1621910160624205825,"@Venky56126436 @SivaSankar1501 @Rockvijay07 @annamalai_k @narayanantbjp @BJP4TamilNadu @Naanthankaradi @Kattaerunbu_bjp @bjptrollmafia35 @BoomerUncl @GOPINAT74257092 @VPkalaiyadav @Poonul_Pandri @dapandian1232 @CTR_Nirmalkumar @p_nikumar @skmtnj Good photo shop . BBC documentary, Hindenberg report இதிலிருந்து இந்தியாவை காப்பாற்ற இன்னும் நிறைய போடுங்க.",1,1
278,2023-02-04 16:13:34+00:00,1621904808637792258,"https://t.co/zRxFJLyqgB
Link to the Think school video on Adani - Hindenberg. 

PS: All western media are using this farce report to generate an anti-India sentiment just before 2024 General Elections and trying to derail the Modi wave. #ChooseWisely #TruthBeTold",2,0
279,2023-02-04 16:06:39+00:00,1621903069687721984,Juat remember everything else is some except the hindenberg report #AdaniEnterprises will be rocket again.,1,0
280,2023-02-04 16:05:15+00:00,1621902713738125312,My Cartoon today . The impact of Hindenberg Report on Mr Adani. How he is melting just like a candle 🙏🏼 https://t.co/jSJSZ2F0oj,1,0
281,2023-02-04 16:04:55+00:00,1621902632691568646,@JhaSanjay Hindenberg has taken inputs from jha2 for their report.,0,0
282,2023-02-04 15:55:13+00:00,1621900191271100416,@AamAadmiParty Hindenberg ki report se Adani ke CIBIL score par kuj farak padega? Hamare do rs ki payment ke piche agla loan nahin milta 🤔 #AdaniScam2023 #AdaniFiles #Adani,4,1
283,2023-02-04 15:47:50+00:00,1621898331017601025,सही कहा AG मतलब hindenberg जिसकी report से एक झटके में  top 5 से below 15 आ गया वही PM का मित्र अडानी जी है समझे नहीं क्या ?,0,1
284,2023-02-04 15:36:38+00:00,1621895515402272773,"@India_on_move @InderJeetMalho5 @Dharma4X @Swamy39 @Dharma2X @RupamDu22916188 @Dharma6X @nviswam @chitrapadhi @colkt @sumit_kochhar @satbhakta @ranganaathan @vishalnautamlal @Meshsi1502Kn @8Y8ZQ @mm_0774 @Geethabhati @jagdishshetty @JugalKhetan @ProfSukh @VijayRajan777 @iamnikunjshah @REIyer4 @VarshaThacker @ArvindChaturved @madhukishwar @rameshsethu @AmbujShrivast16 @sachin23kr @VHSAustralia @Treasure1725 @vijay_rajan @niku1630 @ragusmg2 @ashwani_mahajan @HindnburgRes @Akshat_World First let Adani save himself!

Since the Hindenberg report came out, Adani Co's stock prices have seen a downside of 70%, with room for more. 

Interestingly, a research firm with just 5 people, has managed to puncture Adani's eco-system.",3,2
285,2023-02-04 15:33:55+00:00,1621894830480850944,"@unusual_whales Hindenberg with 5 employees working from ""we work"" shared office, shorting companies much before, creating panic by means of releasing public opinion in report.

This is nothing, just a psychological game.

They knew, Adani is pictured as boy of current industries friendly Modi",0,0
286,2023-02-04 15:31:40+00:00,1621894262194573315,"@ClarityToast @HindenburgRes Will Hindenberg share the trade it did??  Not the final result  but the trade figures without quantity.. 
Asking just out of curiosity. .. 
Anyways , 
Like your team's work on the report..",2,0
287,2023-02-04 15:29:29+00:00,1621893712363282432,"The Western Media says, Adani crisis must hurt India's big image at G-20. 🙄🤔
Performance of just a corporate group? 😳
Friends, don't you now smell something behind this Hindenberg Report and such series of malicious 'assumptions'?
🚩 🚩 🚩🇮🇳 🇮🇳 🇮🇳
#Vandematram",2,0
288,2023-02-04 15:28:14+00:00,1621893398616768512,@zoo_bear Can Hindenberg publish same report for US listed companies? Can you fact check? Also they are going through criminal proceedings against them?,0,0
289,2023-02-04 15:19:39+00:00,1621891241041625093,"#Hindenberg_research_report vs #Adani_group...
🤔 is't mere an episode of planned series of attacks on India's image or something else...
https://t.co/3M0V7aN9q1",0,0
290,2023-02-04 15:18:33+00:00,1621890962393042944,@StringReveals Ab gali k londe bhi Hindenberg report k baare me bolne lage hai....wo bhi galat...whatspp se door raho....🤣🤣🤣🤣🤣🤣🤣,0,0
291,2023-02-04 15:17:26+00:00,1621890681156538368,"@Vikashsurana901 @gautam_adani @AdaniOnline @AdaniFoundation @AdaniGreen @Adani_Gas @Adaniports @adanirealty @AdaniWilmar We don't buy corrupt people shares 
And by the way he is not india ,just a Bussiness man having shell companies in Tax Heavens like Switzerland
(Claimed by Hindenberg report)",0,0
292,2023-02-04 15:16:37+00:00,1621890478223560707,"✅Hindenberg Report Explained
✅Adani response explained

All you need to know about this Fiasco, watch now⬇️

https://t.co/zEr7G9Oxcn",213,31
293,2023-02-04 15:14:35+00:00,1621889962781331457,@dinamalarweb Wait for hindenberg report 🤫,2,0
294,2023-02-04 15:14:23+00:00,1621889915217907712,"@MirrorNow Morning consult is an American company and Hindenberg is also American if report of Hindenberg is rejected then morning consult is rejected and vice versa
Take your pick sanghis",3,0
295,2023-02-04 15:12:52+00:00,1621889531321675776,"Proof needed by Vadra Congress, leftist, woke, leli gangs on surgical strike &amp; Balakot...but blindly believe on Hindenberg and BBC report...This is enlightenment and prime example of pick and choose...👏👏",2,0
296,2023-02-04 15:03:50+00:00,1621887260399636488,@yesiamankit @PrachandNews @narendramodi @BJP4India @drdineshbjp @BJP4UP @RahulGandhi @INCIndia @digvijaya_28 @SanjayAzadSln @rautsanjay61 @AnumaVidisha Apne hindenberg ki report padhi v hai?,0,0
297,2023-02-04 14:56:57+00:00,1621885529053876225,@TheFactFindr @WealthEnrich @LICIndiaForever R u afraid  Hindenberg Research will come out with a report on Tata Group too ... 😀,0,0
298,2023-02-04 14:43:51+00:00,1621882232175730689,"@kanha89 @MumbaichaDon I make no pretense of certifying Hindenberg's report.
It doesn't matter what I think about the report.
Market thought there was more truth and less untruth.
The exact extent will be seen when the dust settles.
Just that this whole ""unfair targeting"" rings hollow.",0,0
299,2023-02-04 14:37:44+00:00,1621880689854676999,Soon we are gonna get a report from the US about the way the Hindenberg report was formulated and the vested interest(Indians behind it). #nifty will rise 500 points on that day.. we might see the same this month,0,0
300,2023-02-04 14:27:06+00:00,1621878017105739776,India is the only country where success of their own people is not cherished. Pure crab mentality where Hindenberg report is kinda hit job. #AdaniEnterprises #NeedUnitedSupport,0,0
301,2023-02-04 14:23:05+00:00,1621877002847531009,"Hindenberg is an analyst firm, acting for Third party clients. They had done a similar job on a Chinese firm. That case is still going on. SEBI should be able to find those who shorted basket of Indian equities 2-3 days before report was published. @PMOIndia @AjitKumarDoval1",59,17
302,2023-02-04 14:08:02+00:00,1621873214879318016,@total_woke_ The problem I have with hindenberg report is they have raised all kinds of allegations without any proof whatsoever. They say adani ports P/E should be 2x which means there is a downside of 93%. Even Gujarat Pipavav Port have a pe of 17. https://t.co/9UFaaIuoi9,0,0
303,2023-02-04 14:02:01+00:00,1621871704216858625,@HindenburgRes Only things hindenberg want to do is making profits. Stop believing this fraud company's report. May be it is inspired by Joe Biden for Jealousy against India.We trust you @gautam_adani They are playing psychological game. Drop a case file against them for false allegations.,0,0
304,2023-02-04 13:57:09+00:00,1621870477097730050,"@narendramodi @DrSJaishankar @nsitharaman @ind_AjitDoval Dear Madam/Sir, first BBC's documentary on my PM to malign his image &amp; then Hindenberg's report on Adani Group of Companies, are giving some fishy conspiracy to derail India's political &amp; economical stability. Pls enquire.",0,0
305,2023-02-04 13:57:05+00:00,1621870461171941376,"@KreativeKreatu4 @omarali50 @Razarumi 40:1 Debt : Equity was never a normal thing. Even Pak facing bankruptcy has better Debt : GDP 

Most of Hindenberg report is based on articles frm Indian media. It's just that here there is fear in taking on such big sharks

Lastly if company was healthy he wudnt hv cancelled FPO",0,0
306,2023-02-04 13:52:24+00:00,1621869283340083200,"पूंजीवाद का कंकड़

#Adani 

#Hindenberg_Report https://t.co/zaIEGO7wxN",0,0
307,2023-02-04 13:48:52+00:00,1621868393325531139,"@prajaktaverma5 @orangeheat @Ashok_Kashmir Mujhe mat poocho Hindenberg report ke baare mein.
Mujhe 🔔farak nahi padhta.
Bechaare Adani se poocho jiske shares ka cheer-haran ho raha hai aur Credit Suisse, Citi, Dow Jones etc ne ban kar diya hai aur... Motiji se poocho jo apne dost ki jaan bachaane mein lage hain... 🥲😆😆",1,0
308,2023-02-04 13:40:31+00:00,1621866293229158400,@ravishndtv Beta hindenberg ki report ko tu jo itna spread ker raha hai baad mai ye fake nikli to kya muh kaala ker lega jaise screen kaali Kari thi,0,0
309,2023-02-04 13:10:51+00:00,1621858827082797056,@vivekagnihotri Esme adani ko tag to karde #Hindenberg_Report ne bada gehra zakhm Diya hai😝,0,0
310,2023-02-04 12:56:30+00:00,1621855215447310336,अब क्या पठान मूवी ke 600-700 crores के लिए भी Hindenberg ki Audit report ली जाए...,0,0
311,2023-02-04 12:56:12+00:00,1621855138905468928,@DrRehmanFarooq5 Waiting for hindenberg report on madarsa,1,0
312,2023-02-04 12:53:31+00:00,1621854463165353986,"IMF report - Not accepted ( No agenda )
Hindenberg Report -Accepted( FoundAgenda)

#HindenburgExposed",0,0
313,2023-02-04 12:47:09+00:00,1621852862971281408,@syedmohdmurtaza I know many LIC policy holders who have stopped paying premium after Hindenberg report,1,0
314,2023-02-04 12:37:07+00:00,1621850337903783936,"@viswath123 Total market capitalisation of Google= 1360 billion u.s dollar around 
Total market capitalisation of adani group=280 billion u.s dollar around before Hindenberg report
Total employees in Google=1•5 lakhs nearly
Total employees in adani group= only 23,000 only",0,0
315,2023-02-04 12:35:51+00:00,1621850017622523908,BBC documentary and hindenberg report have failed in their mission. https://t.co/e2cFpWMVr8,1,0
316,2023-02-04 12:32:14+00:00,1621849107873808385,@Chellaney Are you saying Hindenberg report is all bluff &amp; bluster  &amp; Adani is squeaky clean! Look at his Chinese connections !,0,0
317,2023-02-04 12:28:20+00:00,1621848128042180609,Healthy criticism is part of Democracy. Sanatan Dharma allows reasoning and criticism with an intention to bring in positive change. It is high time we Hindus unite and once again show them that these paid hit jobs like BBC Documentary and Hindenberg report won’t deter us.1/n,7,0
318,2023-02-04 12:14:39+00:00,1621844682245554176,"4th fact:
Despite such dubious antecedents Hindenberg's report wiped off $ 150 b of a company with solid fundamentals.",0,0
319,2023-02-04 12:09:42+00:00,1621843435530620929,@TimesNow @navikakumar News / Grapevine also doing round that a Youtuber who was ex NDTV sr journalist made several rounds at Hindenberg office before the report was published.,0,0
320,2023-02-04 12:07:21+00:00,1621842847526957056,कुम्भ के मेले में बिछड़े  दो सगे  भाई  जो ४० साल बाद मिले-एक रूप एक रंग एक नैन नक्श....और एक ही काम ..#RavishKumar #HindenburgReport  #HindenburgResearchreport  #Hindenberg_Report #AdaniEnterprises #Adani #AdaniScam2023 #stocks #StockMarketindia https://t.co/vCescgqSgs,2,1
321,2023-02-04 11:50:54+00:00,1621838705450450945,"@winningtrades1 If Hindenberg report is Chinese agenda, then provide the answers to questions raised in report than offering your own analysis on a different track.",0,0
322,2023-02-04 11:50:37+00:00,1621838635162271744,Best part about Hindenberg Report is Modi has zero control over them. He can't do a damn thing and that's frustrating for a dictator. https://t.co/KbFM0ECJUv,36,12
323,2023-02-04 11:40:31+00:00,1621836092210315264,"@ajay43 @AlmeidaMelville hence the sellout of Adani stocks... once dust settles, Adani stock will be back to where it was in next 1.5 years. What about you? Just one question, do you understand actual issue and the hindenberg report?",0,0
324,2023-02-04 11:39:49+00:00,1621835917878267905,Seems this gentleman has not heard of report on Nikola by same Hindenberg. How much is on stake for him? Seems this gentleman has bet his shirt on Adani shares.,0,0
325,2023-02-04 11:26:15+00:00,1621832503651864576,"@adriank_yee @StockJabber The house of cards has a strong support in the form of a strong Indian govt. As long as it's there, I don't see him going anywhere. Tbh, the hindenberg report didn't reveal anything that wasn't already obvious to the market.",0,0
326,2023-02-04 11:25:06+00:00,1621832213414158343,"Modinomics of Lala Ramdev
#Patanjali
#Hindenberg_Report 
#Hindenberg_Report https://t.co/rJL5dFCnSm",0,1
327,2023-02-04 11:15:53+00:00,1621829894979330048,"Do you agree with this analysis. 

“1. *BBC documentary*

2.  *Hindenberg report on Adani*

3.  *PILs filed in SC by various people including Prashant Bhushan and gang to scrap Govt ban on documentary*

4.  *Hate speech by Swamiprasad Maurya and burning of Ramcharitmanas +",0,0
328,2023-02-04 11:04:07+00:00,1621826931242209280,"@Pawankhera @ZeeNews Congress ke haath desh ke gaddaro ke saath.Remember 2019. Sponsored agenda by @INCIndia
BBC documentary. 
Hindenberg report. 
These both will be proved anti India stand by Cong. Modi will get sympathy in 2024. 
Congress will loose upto 10 seats. 
This is my personal prediction.",0,0
329,2023-02-04 10:48:06+00:00,1621822899916275713,@Swamy39 @ArtiSharma001 @jagdishshetty Pl inquire how much HINDENBERG minted in short selling Adani stocks with his report....,1,0
330,2023-02-04 10:37:42+00:00,1621820283312291841,"@sakshijoshii The event was perfectly timed with Bharat jodo yatra ending, parliament session starting, your prince saying adani bubble will burst soon,budget dates,people associated with the hindenberg report are the same ones callling India off... Wow... What a coincidence....",0,0
331,2023-02-04 10:13:28+00:00,1621814185645465600,"Hindenberg report goes down the drain

https://t.co/Ft1XSCElp9",0,0
332,2023-02-04 10:09:25+00:00,1621813168069558272,"LEGAL ACTION MUST BE TAKEN AGAINST HINDENBERG, THAT HAS ONLY 5 EMPLOYEES
America's Hindenburg company has done same fraud with 16 other companies in USA, since 2017.
This company made report against Adani so that its share price fall, makes money from short selling company shares",6,2
333,2023-02-04 10:04:03+00:00,1621811816849625089,@janardanspeaks Hindenberg ispe bhi report layega,0,0
334,2023-02-04 09:24:36+00:00,1621801887300485120,"@anandmahindra Lack of transperancy by Adani and open courting by the PM are not desirable. In case hindenberg would have made a report on Tata, birla etc, the public would have responded differently.",0,0
335,2023-02-04 09:15:38+00:00,1621799631150804992,"हाय रे अंधभक्त !! 
अन्धभक्ति का नशा 34,000 में अडानी  और मोदी ने उतार ही दिया 😀😂
#Hindenberg_Report 
#AdaniScam2023 https://t.co/Ip7SqqJpl6",3,1
336,2023-02-04 09:01:40+00:00,1621796118811250689,@BJP4India @M_Lekhi Has ed read hindenberg report 🤔,1,0
337,2023-02-04 08:56:35+00:00,1621794838248292352,"NYSE has prohibited Hindenberg from publishing a report on any listed company.
Yet, Hindenberg was allowed to publish a report on Adani Enterprise. Also, AE has now been put on watch for 'allegegations of share manipulation'.
So, is it just HB or the USA behind the hit job ?",0,0
338,2023-02-04 08:54:23+00:00,1621794285841707009,@ashoswai Is it before HINDENBERG report or after,0,0
339,2023-02-04 08:50:00+00:00,1621793179833090048,"The #AdaniGroup has lost over $100 billion in market capitalisation since the #HindenbergReport - News

#nifty #banknifty #StocksToBuy #stockmarketcrash #ambuja #SEBI #ICAI #AdaniGroup #incometax  #Budget2023 #StockMarket #expiry",0,1
340,2023-02-04 08:49:07+00:00,1621792959523086337,@BoltaHindustan @srinivasiyc Mai lu lo kya branch India mai 😂#Hindenberg_Report,0,0
341,2023-02-04 08:47:20+00:00,1621792509969195008,"#Hindenberg_Report  के खुलासे के बाद अपना बचाव करते #GoutamAdani 😂

#AdaniScam2023 
#Adani 
#Godimedia
#HinderburgResearch https://t.co/e7kt4ozh6n",1,1
342,2023-02-04 08:33:15+00:00,1621788967749263360,@Pakistanomy https://t.co/VuuJazhGGM… what do think about the points raised in da FT podcast? Is Adani an indigenous (unlike the anglicised elite) elite? Hindenberg report shows dat unlike 🇷🇺 oligarchs Adani is actually doubling down on investments in India instead of extracting,0,0
343,2023-02-04 08:30:54+00:00,1621788375345684482,@UzairYounus @tabadlab @pakistonomy @KhurramHusain https://t.co/mpf1WRPGRt what do think about the points raised here in the FT podcast? Is Adani an indigenous (unlike the anglicised elite) elite? The Hindenberg report shows dat unlike Russian oligarchs Adani is actually doubling down on investments in India instead of extracting,0,0
344,2023-02-04 08:29:57+00:00,1621788134907461635,"#Hindenburg Report से हार मान अडानी ने खटखटाया सुप्रीमकोर्ट का दरवाज़ा !

#SupremeCourt #AdaniEnterprises #AdaniGroup #GautamAdani #AdaniCase #Hindenberg_Report 

https://t.co/485Dnk5eU5",0,0
345,2023-02-04 08:27:30+00:00,1621787518621601792,"@_sabanaqvi You Should Know Already Hindenberg Was Sued In US Court By Chinese Company in 2019

Guess What: Hindenberg Got Away saying it was Public opinion and report contains We Believe, We Expect and also we disclosed our short positions.",0,0
346,2023-02-04 08:22:18+00:00,1621786211294789632,"@amitsengupta01 I liked your YT videos &amp; your analysis seemed brilliant. But your latest video is a tarnish on the reputation you have built. 

You dismissed the Hindenberg report without laying down any concrete arguments. Please bring more facts and evidence to your hypothesis.",0,0
347,2023-02-04 08:21:05+00:00,1621785904242212864,@girirajsinghbjp Specially after the Hindenberg Report.,0,0
348,2023-02-04 08:20:31+00:00,1621785762646876160,"This is before the Hindenberg report. Its clear, who was behind all this ? https://t.co/FJSoLwDSWr",69,46
349,2023-02-04 08:12:11+00:00,1621783664588910592,"It is easy to blame a report and say that is what caused this $100 billion rout, otherwise everything was fine.

A good company never blames an outsider; instead, they reflect on their own practices to ask why the issue occurred in the first place?

#Adani #Hindenberg",0,0
350,2023-02-04 07:59:01+00:00,1621780351944359937,Thanks...! Hindenberg for Saving Common retailers. by launching report on right time that is before launching of FPO,3,0
351,2023-02-04 07:52:01+00:00,1621778588814176257,"I bet the whole Adani group missing Rakesh Jhunjhunwala.

If he was alive, he definitely take care of everything. 

Retweet if you also Missing Jhunjhunwala sir in this Hindenberg Research report drama.

#AdaniEnterprises #AdaniFiles #StockMarket https://t.co/NVFBmcVat6",40,6
352,2023-02-04 07:48:15+00:00,1621777640733696002,"Dear Investor

Reason for fall in #Adani-Shares

1. High Valuation
2. Negative Sentiment - #Hindenberg Report

These 2 factor are not good whether Adani or D Mart and leads to fall in share price. Be careful

Link- https://t.co/uCeEHLsXgO
#stockmarket #adaniscam2023 ##adanifiles",1,0
353,2023-02-04 07:45:21+00:00,1621776913483313152,"@chhuti_is @ravi_sk_2016 Just to let you know that not everyone sees Rahul as Pappu. It's ok to blame few people but, targeting citizens might hurt feeling of others. We all know that Rahul is humble, intelligent and down to earth💖He has already proven his point through Hindenberg report",1,1
354,2023-02-04 07:45:17+00:00,1621776893153538055,@coolfunnytshirt @sardesairajdeep 🤦‍♂️...so many panelists have done. So many citizens have commented on his behavior. I guess @IndiaToday management is waiting for a hindenberg report to get rid of him.,0,0
355,2023-02-04 07:40:51+00:00,1621775777237979138,#AdaniGroup #hindenberg_report #fraudster #GodiMedia #AdaniScam https://t.co/FtvdiJIoXt,0,1
356,2023-02-04 07:28:08+00:00,1621772577109872640,"मार्निंग कंसल्ट पालिटिक्‍ल इंटेलिजेंस और हिंडेनबर्ग दोनों ही विदेशी हैं। इनमें से एक को criticize किया जा रहा है और एक सराहा जा रहा है। मतलब साफ है मीठा-मीठा गप-गप कड़वा-कड़वा थू-थू। 
#HindenbergResearch #HindenbergReport 
#GlobalLeaderList",1,0
357,2023-02-04 07:15:06+00:00,1621769297298333696,"ADANI vs Hindenberg 
 We have not researched the report throughly. We don't know who is right and who is wrong But a team of just 5 Americans destroyed the 111 billion of Indian equity market.  can a 5 Indian can destroyed that wealth of American's stock exchange?  @gautam_adani",5,5
358,2023-02-04 07:11:22+00:00,1621768358223036421,"ADANI vs Hindenberg 
Clearly we have not audited Mr.  Adani's book. We have not researched the report throughly. We don't know who is right and who is wrong But a team of just 5 Americans destroyed the 111 billion of Indian equity market. @gautam_adani #IamwithAdani",3,3
359,2023-02-04 07:09:36+00:00,1621767913228365824,"@srinivasiyc सही बात है, फिर Hindenberg को India की सारी बड़ी कंपनी पे negative report निकाल के India Economy की कमर तोड़ दे तो कांग्रेस को मज़ा आ जाए।
यही तो कांग्रेस चाहती है",0,0
360,2023-02-04 07:07:33+00:00,1621767397857439746,"Did you know, Hindenberg Report is named after the Hindon river which flows through Uttar Pradesh?",215,15
361,2023-02-04 07:03:15+00:00,1621766315332759554,@Reashiee @markistlemonist has this bullshit named hindenberg shortlisted bill gates the most corrupted person a/c to many us reports. also there are current FBIs going on this hindenberg report even in US.,0,0
362,2023-02-04 07:01:25+00:00,1621765853598593024,@DivyaPandit_ Hindenberg walon zara is baba ki bhi report check karo 😂,1,0
